trade_number,timestamp,symbol,action,signal,quantity,price,commission,pnl,return_pct
133,2025-06-13T11:15:00-04:00,OKLO,BUY,BUY,1566,63.75,1.0,,
134,2025-06-13T13:05:00-04:00,OKLO,SELL,SELL,1566,64.65,1.0,1408.400000000009,1.4107488969133697
135,2025-06-13T13:40:00-04:00,OKLO,BUY,BUY,1542,64.82,1.0,,
136,2025-06-13T14:15:00-04:00,OKLO,SELL,SELL,1542,64.73,1.0,-139.77999999998335,-0.1398451118840766
137,2025-06-16T09:30:00-04:00,OKLO,BUY,BUY,1364,73.28,1.0,,
138,2025-06-16T10:45:00-04:00,OKLO,SELL,SELL,1364,68.87,1.0,-6016.239999999995,-6.018953344167547
139,2025-06-16T11:20:00-04:00,OKLO,BUY,BUY,1425,69.72,1.0,,
140,2025-06-16T11:25:00-04:00,OKLO,SELL,SELL,1425,68.53,1.0,-1696.7499999999968,-1.707816651904337
141,2025-06-16T12:00:00-04:00,OKLO,BUY,BUY,1430,69.34,1.0,,
142,2025-06-16T12:25:00-04:00,OKLO,SELL,SELL,1430,68.02,1.0,-1888.6000000000106,-1.9046524105158378
143,2025-06-16T13:45:00-04:00,OKLO,BUY,BUY,1449,68.3,1.0,,
144,2025-06-16T14:10:00-04:00,OKLO,SELL,SELL,1449,67.67,1.0,-913.8699999999934,-0.9234022817545456
145,2025-06-16T14:20:00-04:00,OKLO,BUY,BUY,1458,67.85,1.0,,
146,2025-06-16T14:55:00-04:00,OKLO,SELL,SELL,1458,67.96,1.0,159.37999999999917,0.16110983631248635
147,2025-06-17T09:30:00-04:00,OKLO,BUY,BUY,1469,67.34,1.0,,
148,2025-06-17T09:35:00-04:00,OKLO,SELL,SELL,1469,66.47,1.0,-1279.0300000000066,-1.2929491143961267
149,2025-06-17T09:55:00-04:00,OKLO,BUY,BUY,1481,66.7,1.0,,
150,2025-06-17T10:40:00-04:00,OKLO,SELL,SELL,1481,66.32,1.0,-563.7800000000143,-0.5707216878898181
151,2025-06-17T10:45:00-04:00,OKLO,BUY,BUY,1468,67.25,1.0,,
152,2025-06-17T10:50:00-04:00,OKLO,SELL,SELL,1468,66.84,1.0,-602.879999999995,-0.6106721769782373
153,2025-06-17T14:00:00-04:00,OKLO,BUY,BUY,1578,62.54,1.0,,
154,2025-06-17T14:05:00-04:00,OKLO,SELL,SELL,1578,62.38,1.0,-253.47999999999462,-0.25684695536852964
155,2025-06-17T14:15:00-04:00,OKLO,BUY,BUY,1573,62.7,1.0,,
156,2025-06-17T15:50:00-04:00,OKLO,SELL,SELL,1573,62.65,1.0,-79.65000000000671,-0.08075791787533848
157,2025-06-18T09:35:00-04:00,OKLO,BUY,BUY,1552,63.57,1.0,,
158,2025-06-18T09:45:00-04:00,OKLO,SELL,SELL,1552,62.44,1.0,-1754.7600000000039,-1.7785635835771672
159,2025-06-18T10:25:00-04:00,OKLO,BUY,BUY,1559,63.16,1.0,,
160,2025-06-18T10:45:00-04:00,OKLO,SELL,SELL,1559,62.64,1.0,-811.6799999999938,-0.824313092733998
161,2025-06-18T10:55:00-04:00,OKLO,BUY,BUY,1562,62.99,1.0,,
162,2025-06-18T11:05:00-04:00,OKLO,SELL,SELL,1562,62.62,1.0,-578.9400000000071,-0.5884052037892009
163,2025-06-18T12:35:00-04:00,OKLO,BUY,BUY,1569,62.65,1.0,,
164,2025-06-18T12:45:00-04:00,OKLO,SELL,SELL,1569,62.31,1.0,-534.4599999999942,-0.5437093109431029
165,2025-06-18T13:40:00-04:00,OKLO,BUY,BUY,1579,62.22,1.0,,
166,2025-06-18T13:45:00-04:00,OKLO,SELL,SELL,1579,61.7,1.0,-822.0799999999937,-0.8367534763112836
167,2025-06-18T14:45:00-04:00,OKLO,BUY,BUY,1593,61.62,1.0,,
168,2025-06-18T14:50:00-04:00,OKLO,SELL,SELL,1593,60.8,1.0,-1307.2600000000004,-1.331741944869311
169,2025-06-18T15:20:00-04:00,OKLO,BUY,BUY,1603,61.18,1.0,,
170,2025-06-18T15:25:00-04:00,OKLO,SELL,SELL,1603,61.05,1.0,-209.3900000000041,-0.21350522786501105
171,2025-06-18T15:30:00-04:00,OKLO,BUY,BUY,1605,61.09,1.0,,
172,2025-06-20T10:15:00-04:00,OKLO,SELL,SELL,1605,61.33,1.0,384.1999999999918,0.3918390991576191
173,2025-06-20T11:30:00-04:00,OKLO,BUY,BUY,1588,61.77,1.0,,
174,2025-06-20T12:45:00-04:00,OKLO,SELL,SELL,1588,61.58,1.0,-302.72000000000764,-0.3086090003890313
175,2025-06-20T14:25:00-04:00,OKLO,BUY,BUY,1637,59.9,1.0,,
176,2025-06-20T14:40:00-04:00,OKLO,SELL,SELL,1637,59.66,1.0,-393.88000000000324,-0.40168350546058607
177,2025-06-20T14:45:00-04:00,OKLO,BUY,BUY,1642,59.69,1.0,,
178,2025-06-20T14:50:00-04:00,OKLO,SELL,SELL,1642,59.62,1.0,-115.94000000000047,-0.11829166189684208
179,2025-06-23T13:15:00-04:00,OKLO,BUY,BUY,1835,53.39,1.0,,
180,2025-06-23T14:45:00-04:00,OKLO,SELL,SELL,1835,53.69,1.0,549.4999999999948,0.5608765392845734
181,2025-06-23T15:05:00-04:00,OKLO,BUY,BUY,1791,54.75,1.0,,
182,2025-06-24T10:55:00-04:00,OKLO,SELL,SELL,1791,58.25,1.0,6267.5,6.391609069099234
183,2025-06-24T11:30:00-04:00,OKLO,BUY,BUY,1660,59.46,1.0,,
184,2025-06-24T13:00:00-04:00,OKLO,SELL,SELL,1660,60.14,1.0,1127.7999999999995,1.1426012566790194
185,2025-06-24T15:00:00-04:00,OKLO,BUY,BUY,1649,59.89,1.0,,
