timestamp,symbol,action,quantity,price,commission,pnl
2025-06-27T13:30:00-04:00,OKLO,BUY,1778,57.64,1.0,
2025-06-27T13:31:00-04:00,OKLO,SELL,1778,58.11,1.0,834.659999999998
2025-06-27T13:37:00-04:00,OKLO,BUY,1765,58.49,1.0,
2025-06-27T13:43:00-04:00,OKLO,SELL,1765,59.3,1.0,1428.6499999999915
2025-06-30T12:45:00-04:00,OKLO,BUY,1884,55.51,1.0,
2025-06-30T12:48:00-04:00,OKLO,SELL,1884,55.46,1.0,-95.19999999999465
2025-06-30T13:06:00-04:00,OKLO,BUY,1868,55.94,1.0,
2025-06-30T13:10:00-04:00,OKLO,SELL,1868,55.84,1.0,-187.79999999998938
2025-06-30T13:53:00-04:00,OKLO,BUY,1864,55.98,1.0,
2025-06-30T13:56:00-04:00,OKLO,SELL,1864,55.83,1.0,-280.59999999999735
2025-06-30T14:19:00-04:00,OKLO,BUY,1855,56.09,1.0,
2025-06-30T14:25:00-04:00,OKLO,SELL,1855,56.32,1.0,425.6499999999942
2025-06-30T14:26:00-04:00,OKLO,BUY,1848,56.54,1.0,
2025-06-30T14:30:00-04:00,OKLO,SELL,1848,56.43,1.0,-204.27999999999895
2025-07-01T12:52:00-04:00,OKLO,BUY,1957,53.29,1.0,
2025-07-01T12:54:00-04:00,OKLO,SELL,1957,53.19,1.0,-196.70000000000277
2025-07-01T15:49:00-04:00,OKLO,BUY,1990,52.3,1.0,
2025-07-01T15:50:00-04:00,OKLO,SELL,1990,52.13,1.0,-339.29999999998927
2025-07-02T12:33:00-04:00,OKLO,BUY,2036,50.96,1.0,
2025-07-02T12:36:00-04:00,OKLO,SELL,2036,51.22,1.0,528.3599999999959
2025-07-02T13:03:00-04:00,OKLO,BUY,2027,51.43,1.0,
2025-07-02T13:04:00-04:00,OKLO,SELL,2027,51.3,1.0,-264.51000000000516
2025-07-02T15:11:00-04:00,OKLO,BUY,2030,51.24,1.0,
2025-07-02T15:13:00-04:00,OKLO,SELL,2030,51.09,1.0,-305.4999999999971
2025-07-03T10:31:00-04:00,OKLO,BUY,1980,52.4,1.0,
2025-07-03T10:34:00-04:00,OKLO,SELL,1980,52.86,1.0,909.8000000000017
2025-07-03T10:36:00-04:00,OKLO,BUY,1973,53.0,1.0,
2025-07-03T10:38:00-04:00,OKLO,SELL,1973,52.79,1.0,-415.3300000000017
2025-07-03T11:01:00-04:00,OKLO,BUY,1960,53.15,1.0,
2025-07-03T11:03:00-04:00,OKLO,SELL,1960,53.0,1.0,-294.9999999999972
2025-07-03T11:13:00-04:00,OKLO,BUY,1944,53.46,1.0,
